,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
0,-509411.5343321521,-1190681.074578928,0.0,254.7751869063869,190.9428570974902,5.776385821993623e-07,99.31216888576684,4.107310712329581,1406.4862745558364,738.4218004392596,668.0644741165765,1429.1035758906928,1429.0019157681847,0.0040077966801233995
1,-509420.79052842257,-1190677.2809133492,10.00345698510942,254.77522645548115,190.98048817471104,5.547619832753997e-07,99.32582010068157,4.107005693267935,1406.449733308845,738.3205013834943,668.1292319253507,1429.0783369458798,1428.9709911607165,0.003987293146280895
2,-509430.058868268,-1190673.5170141691,20.00691397021884,254.77526521247796,191.01838598324358,5.31793614911837e-07,99.33946747540324,4.106699899195609,1406.4109651801582,738.2192670215156,668.1916981586427,1428.9802280488864,1428.9536384135388,0.003968468576201525
3,-509439.33956610865,-1190669.78369091,30.01037095532826,254.7753032589235,191.0565559996109,5.087456071663517e-07,99.35311472984229,4.106392125698943,1406.3694456174935,738.1180944808281,668.2513511366651,1428.910649000152,1428.9374347999517,0.003951412903775339
4,-509448.6327958792,-1190666.0816737013,40.01382794043768,254.77534067406557,191.0950029780052,4.856297809131541e-07,99.36676545956524,4.10608121629053,1406.324711933277,738.0169809341546,668.307730999123,1429.008182832355,1428.9121518817135,0.003936216233528293
5,-509457.9386898462,-1190662.4116075148,50.0172849255471,254.77537753471,191.13373090577315,4.6245757200449966e-07,99.38042312706052,4.105766065887544,1406.2763611740245,737.9159239631296,668.3604372108946,1428.9741718513778,1428.8740504681998,0.003922968745584895
6,-509467.25733776274,-1190658.774046808,60.02074191065652,254.7754139150882,191.17274296338908,4.3923995577292524e-07,99.39409105383427,4.105445624043038,1406.2240508877787,737.8149216267125,668.4091292610664,1428.8887262454125,1428.8253707190968,0.003911760602531557
7,-509476.58878636884,-1190655.1694506556,70.02419889576593,254.7754498867387,191.21204148949244,4.159873727859623e-07,99.4077724134302,4.105118897885336,1406.1674997870655,737.7139725035408,668.4535272835249,1428.7733487765884,1428.770931031626,0.0039026818588948652
8,-509485.93305246846,-1190651.598213212,80.02765588087536,254.7754855192765,191.2516282457826,3.92709876412623e-07,99.42147027004641,4.104784935903355,1406.1064878793622,737.613075522931,668.4934123564312,1428.6955727709178,1428.7147349168583,0.0038958223972616057
9,-509495.2900933529,-1190648.0605827088,90.03111286598478,254.77552087836014,191.2915037371593,3.6941658281222516e-07,99.4351874739914,4.104442872081912,1406.040856014799,737.5122304635051,668.5286255512938,1428.5604367073054,1428.6588718220883,0.0038912717931780896
